Gname,Site,Year,Season,Rep,Location,PH,Country,AMY,DTF,DTH,FTP,YLD
Salt114,IRRI,2011,WS,R2,Davao,107.3748062024,11.6655605528,5.120867355,3.4273155911,5.9165127604,4.7161502519,8.1881871044
Salt115,IRRI,2011,WS,R2,Davao,108.4455377273,12.8111042341,6.2383862348,5.4056165179,5.10635884,4.3867652403,7.877019685
Salt116,IRRI,2011,WS,R2,Davao,110.2893759484,10.1452114464,5.5756270943,4.6525054,5.3373157531,3.8833161492,8.5481105602
Salt117,IRRI,2011,WS,R2,Davao,111.7909876523,11.3034962865,3.6810112562,6.8110412344,6.3852522024,4.4315211348,8.4104439228
Salt118,IRRI,2011,WS,R2,Davao,93.5835649752,10.0617549746,4.0853526096,4.8860627277,5.8351038522,3.4054291028,7.3840633803
Salt119,IRRI,2011,WS,R2,Davao,102.3481982529,12.9268903601,6.0263779353,3.6490035422,3.6448750228,3.9669145844,8.0557178657
Salt120,IRRI,2011,WS,R2,Davao,111.8762183468,11.5284245022,4.3655182029,4.3774541044,5.4438048106,3.9547444087,9.072049367
Salt121,IRRI,2011,WS,R2,Davao,113.0046314829,13.569871512,4.1751196999,4.0183051398,4.7081028513,6.6343085697,8.1380901301
Salt122,IRRI,2011,WS,R2,Davao,102.1266800889,11.9350035839,6.5258540852,6.5220482082,4.9375528815,5.1950348609,8.2330487085
Salt123,IRRI,2011,WS,R2,Davao,107.532634255,14.0144476119,6.0146107774,5.5192918177,5.3340842582,4.5934279393,8.661207715
Salt124,IRRI,2011,WS,R2,Davao,91.6393897093,10.7779953621,3.8253957584,5.4968013274,5.0639267424,2.6707960799,7.5922128768
Salt125,IRRI,2011,WS,R2,Davao,98.398367433,12.9688552368,5.4168002869,5.4891030164,3.5146171866,4.4925116334,9.3763132801
Salt126,IRRI,2011,WS,R2,Davao,99.0181484186,12.6758426972,5.595741117,3.7447583922,5.4932572748,5.4399854528,8.3549608248
Salt127,IRRI,2011,WS,R2,Davao,100.4503178478,13.595800279,5.2152228376,2.6015889685,7.1535065487,5.6974758519,10.3112222452
Salt128,IRRI,2011,WS,R2,Davao,96.2903108881,9.8154465764,4.6272418663,5.7886168376,4.9786584778,3.4313386942,9.0002015707
Salt129,IRRI,2011,WS,R2,Davao,95.1615133038,13.4317496745,5.5921002308,4.8858605511,4.6172694358,5.1271707203,9.1851992293
Salt130,IRRI,2011,WS,R2,Davao,107.5070971016,13.4527289369,4.6102382536,6.2393782139,5.1650340877,6.8690842767,7.3281532126
Salt131,IRRI,2011,WS,R2,Davao,111.3595155489,12.8426704678,7.0793572368,5.9639270773,3.6693755654,5.5596321595,8.508408092
Salt132,IRRI,2011,WS,R2,Davao,95.9689337882,12.0630488437,6.6500459525,4.3996558895,4.3908358011,5.7709898,6.2920132517
Salt133,IRRI,2011,WS,R2,Davao,86.9500659298,12.6929612456,5.7506997844,6.8211512201,5.0244146425,5.9773663424,6.7675326304
Salt134,IRRI,2011,WS,R2,Davao,104.4237681368,11.4328287033,4.3105225227,3.6877482669,5.8185778269,5.1245456954,8.2144749794
Salt135,IRRI,2011,WS,R2,Davao,91.5573275543,12.019352263,6.614092719,3.6832619312,4.4993636845,5.9599118189,7.6053347534
Salt136,IRRI,2011,WS,R2,Davao,113.3987471832,9.7626096395,5.1906227682,3.2249618197,6.455887948,2.8728845352,7.9489271877
Salt137,IRRI,2011,WS,R2,Davao,98.0742176138,11.9970469893,5.1852519886,4.8203355039,4.5068880297,5.2946404332,9.7777965858
Salt138,IRRI,2011,WS,R2,Davao,101.1528569932,12.4608700509,6.3626583547,4.919047253,5.2845064139,2.6301782075,8.8839024546
Salt139,IRRI,2011,WS,R2,Davao,107.8371199349,11.1330649534,4.4477352757,5.9926501229,4.4734579788,4.4839029832,8.396480797
Salt140,IRRI,2011,WS,R2,Davao,96.134385145,12.2679139253,4.7010983703,3.6169561155,4.2902663197,5.1272901633,7.7516236929
Salt141,IRRI,2011,WS,R2,Davao,115.4593187266,12.6451509842,4.7804777553,3.3816119233,4.827805162,5.8495762107,6.7662285938
Salt142,IRRI,2011,WS,R2,Davao,88.9000075216,11.7815927694,5.1568410092,6.1139033182,5.7243689976,5.1618311231,9.0617591496
Salt143,IRRI,2011,WS,R2,Davao,110.4201350165,10.909809066,5.7889975764,7.1996751411,6.4459722205,4.5395624147,9.2770404259
Salt144,IRRI,2011,WS,R2,Davao,83.9053350863,12.4960491683,3.6750416801,5.6142328173,5.2382029481,6.1907710255,7.0965285717
Salt145,IRRI,2011,WS,R2,Davao,111.0296231546,11.1435647564,6.8381098732,4.8817099962,5.273374326,5.5185299875,7.2566776494
Salt146,IRRI,2011,WS,R2,Davao,106.9596926262,11.4462369926,5.4916594462,4.1558133133,3.9999763695,4.0511228192,8.9345437426
Salt147,IRRI,2011,WS,R2,Davao,94.9975581569,10.2640654154,4.9121296294,4.264306098,3.3246666481,5.9255131917,7.861083725
Salt148,IRRI,2011,WS,R2,Davao,103.8511085582,12.2120266262,4.3228472772,5.5680540015,4.3012534761,4.7564419331,7.6668059152
Salt149,IRRI,2011,WS,R2,Davao,100.2890410511,12.9538082708,3.8280546516,3.8518989475,5.2978627673,6.0423075431,9.7603278004
Salt150,IRRI,2011,WS,R2,Davao,88.807859714,12.1207809324,4.9848526457,6.789936504,4.9722863868,4.2672623878,9.4429358009
Salt151,IRRI,2011,WS,R2,Davao,108.2192191514,11.0002929623,5.4485725722,2.2670751885,4.2318252048,4.9719020181,9.0023710008
Salt152,IRRI,2011,WS,R2,Davao,97.6732997388,10.7476977531,5.0330017985,5.6416231818,4.1475638791,5.4865371578,6.1658352563
Salt153,IRRI,2011,WS,R2,Davao,97.4164895129,12.9031974322,3.6581744931,5.9357783742,3.838585136,2.8074076548,8.5561985067
Salt154,IRRI,2011,WS,R2,Davao,101.6753694723,13.1783310174,4.3501849118,3.4228756107,5.4624513101,5.9661613064,6.9929167553
Salt155,IRRI,2011,WS,R2,Davao,104.4814280192,11.0774270077,4.9296969237,4.9789611829,5.5074186549,4.6303075615,6.6076747119
Salt156,IRRI,2011,WS,R2,Davao,109.2275604244,13.3509386417,4.6381000868,4.1290306576,2.9152298275,5.1351617651,8.0125793969
Salt157,IRRI,2011,WS,R2,Davao,100.4711610785,13.2124211832,6.0541731871,4.7500957123,5.3289898466,4.626833685,8.3518819468
Salt158,IRRI,2011,WS,R2,Davao,96.9431511685,10.8587022254,4.6747471756,3.2028501857,4.3433607074,5.0850298346,8.4024664598
Salt159,IRRI,2011,WS,R2,Davao,101.7655471478,12.7789092987,4.0121688274,5.6305324051,6.077490158,6.6263467382,8.2395699096
Salt160,IRRI,2011,WS,R2,Davao,112.1041315743,12.3636287031,3.9573971798,7.3578052147,6.4822345243,4.3388216117,5.5553129804
Salt161,IRRI,2011,WS,R2,Davao,80.2767721916,13.7586905536,4.7261183639,4.5624148684,4.7660840487,6.5473734646,10.0873327701
Salt162,IRRI,2011,WS,R2,Davao,97.8205921329,11.5961501949,5.7343330883,4.4635331831,5.9533800334,4.8750621182,9.3128079228
Salt163,IRRI,2011,WS,R2,Davao,106.5776585053,12.0551747784,4.8467825629,4.8764672412,3.541101661,5.6619719503,9.2061266937
Salt164,IRRI,2011,WS,R2,Davao,107.4533917642,11.7466230225,5.3587840639,6.3766395752,4.5648964872,5.2438039594,8.2005829354
Salt165,IRRI,2011,WS,R2,Davao,105.4715177054,10.5663303316,5.5887248907,5.2161839467,5.4024494893,5.5740519167,8.4479224472
Salt166,IRRI,2011,WS,R2,Davao,92.3711349446,11.3830530771,4.1551429275,5.2943445534,3.5132515299,7.1418164916,7.3795977209
Salt167,IRRI,2011,WS,R2,Davao,89.8935504747,14.1196869348,4.4147779319,3.9565871589,3.6750490811,6.9284735136,9.0798041584
Salt168,IRRI,2011,WS,R2,Davao,103.5921358543,13.1649923595,2.9936841545,5.5794137954,5.1168991819,3.9917516666,7.3343151328
Salt169,IRRI,2011,WS,R2,Davao,118.7713303979,13.2019753245,5.4497271549,5.5058698521,4.8546422751,3.7216554194,6.8938804572
Salt170,IRRI,2011,WS,R2,Davao,95.3743672668,11.2752894239,5.3589501273,3.7412655396,4.9582050387,4.637287786,6.5029791171
Salt171,IRRI,2011,WS,R2,Davao,89.0112612135,10.254168108,4.1669654249,4.107793157,3.5078440361,6.2895977456,7.2705079785
Salt172,IRRI,2011,WS,R2,Davao,103.3388352143,12.3942913408,4.7505205594,5.19135096,4.1191562544,5.6892473469,8.1456448154
Salt173,IRRI,2011,WS,R2,Davao,89.623865774,10.7159826241,4.8167311506,4.0301410275,2.5533803122,5.438536057,8.4982077023
Salt174,IRRI,2011,WS,R2,Davao,91.4229495347,10.443523863,5.1617643821,3.3313756835,6.1204525628,4.8321409439,8.3970427194
Salt175,IRRI,2011,WS,R2,Davao,99.2935097108,11.7664660687,7.0707784247,5.7662858887,6.1541944705,5.2462552829,9.1382394296
Salt176,IRRI,2011,WS,R2,Davao,95.7558804302,11.492745094,5.2810008659,6.1188901025,5.3460611404,3.8781820454,8.7373397608
Salt177,IRRI,2011,WS,R2,Davao,100.5264818647,11.6527396273,5.5636499795,6.8195878674,5.6483619392,5.7175342603,7.891413124
Salt178,IRRI,2011,WS,R2,Davao,108.5561310802,12.1626816891,2.9085330391,4.9200967797,5.6341049332,4.4345750989,8.5564782793
Salt179,IRRI,2011,WS,R2,Davao,95.3990965106,11.4497719268,7.5233879878,5.3695873691,5.6506427868,5.1680347109,7.5485029123
Salt180,IRRI,2011,WS,R2,Davao,94.9939171946,12.6286090877,5.8300519947,4.7402240689,4.982281711,5.9258999906,8.7912323226
Salt181,IRRI,2011,WS,R2,Davao,98.7091519044,12.2303847657,5.8259690536,4.1018140278,5.9700422153,6.5846286743,6.2913035316
Salt182,IRRI,2011,WS,R2,Davao,100.3083418643,11.1808714196,4.7922230955,4.2863403966,2.8156674368,3.8782822164,7.862903712
Salt183,IRRI,2011,WS,R2,Davao,94.4962064425,12.7617064313,4.348356144,4.6749741617,4.3391199704,4.2946473162,7.2173970473
Salt184,IRRI,2011,WS,R2,Davao,96.2912702956,10.4665457492,3.1864021667,4.7245176526,4.6575003981,5.6165681599,7.1182366342
Salt185,IRRI,2011,WS,R2,Davao,90.4521439376,10.777607747,5.0113065303,3.8676281401,4.8782330127,4.7929838605,6.8000591507
Salt186,IRRI,2011,WS,R2,Davao,106.3369783038,12.5502852359,5.9067953245,6.945607649,5.2114297732,5.7912951688,7.5276769076
Salt187,IRRI,2011,WS,R2,Davao,97.7792432501,10.8968201103,4.5147367132,6.0805224324,5.0431637679,2.1312446536,8.5982158501
Salt188,IRRI,2011,WS,R2,Davao,104.8879695123,11.3653393736,4.2605719146,4.6460530596,4.954080587,4.9483997798,8.5230312599
Salt189,IRRI,2011,WS,R2,Davao,109.4868417095,12.5570510011,5.8382232448,5.726605054,3.0137331806,5.8864690776,7.7954306216
Salt190,IRRI,2011,WS,R2,Davao,86.876608361,11.2422004156,4.009522319,5.2293406968,3.7080440454,5.8551941871,6.1016640076
Salt191,IRRI,2011,WS,R2,Davao,102.6975315374,12.4581195134,5.8095562128,3.4899698802,5.0312990869,4.6743576629,7.3783252731
Salt192,IRRI,2011,WS,R2,Davao,103.7424459032,11.9531690154,4.2166976635,5.8050811519,5.2276476155,4.7292742252,7.781640447
Salt193,IRRI,2011,WS,R2,Davao,108.6696994947,13.2591071881,5.2095329248,5.0391327578,6.8479013425,5.6690327371,7.4061231566
Salt194,IRRI,2011,WS,R2,Davao,96.5564986776,12.5917892054,5.1704018432,6.2366687257,5.9144926568,5.3567602898,7.8323193239
Salt195,IRRI,2011,WS,R2,Davao,75.570103653,11.3235922818,5.9765614591,2.3531515956,5.2287062966,5.5342759932,6.7041271423
Salt196,IRRI,2011,WS,R2,Davao,70.5864944174,11.6423230828,4.1222026772,6.4959830389,2.1615408779,4.5521098091,6.7876120421
Salt197,IRRI,2011,WS,R2,Davao,101.9177846714,10.8516396285,5.0988101881,6.7016540805,4.3734246822,5.0486998726,8.8305781539
Salt198,IRRI,2011,WS,R2,Davao,90.934946052,11.157777439,5.8439060459,4.2736475189,6.1565833176,7.1067926665,8.0806428892
Salt199,IRRI,2011,WS,R2,Davao,105.3891269212,12.5550621884,5.4739636661,6.3061968116,4.9183767331,5.7400365534,8.4785290831
Salt200,IRRI,2011,WS,R2,Davao,91.818273918,11.4659075389,6.0155810098,5.8350259165,7.6474617084,4.7523372384,8.0690257551
Salt001,SanMateoPRStn,2011,WS,R2,Nueva Ecija,103.3063338973,10.3292586228,6.7506365953,3.6565733692,6.7012677799,3.478214324,7.8567436353
Salt002,SanMateoPRStn,2011,WS,R2,Nueva Ecija,91.578141021,10.3001654127,5.744132352,4.926546482,5.7773415198,4.0545664818,7.9199929864
Salt003,SanMateoPRStn,2011,WS,R2,Nueva Ecija,91.0480591585,12.7826804417,3.6827898624,4.2418264311,3.9873617094,7.3181626537,8.6337415715
Salt004,SanMateoPRStn,2011,WS,R2,Nueva Ecija,104.0822481979,12.3069535782,5.5239532418,4.0233500342,5.7498960448,2.8117542903,9.0371074041
Salt005,SanMateoPRStn,2011,WS,R2,Nueva Ecija,86.6096961648,12.4795258748,5.7096659548,5.3974313232,4.0850058103,5.3653970436,8.4718504469
Salt006,SanMateoPRStn,2011,WS,R2,Nueva Ecija,99.6911985687,11.8494543705,4.908654372,5.2350625658,5.1852344686,4.3305308975,7.3771590876
Salt007,SanMateoPRStn,2011,WS,R2,Nueva Ecija,116.2449813431,10.1310552936,6.2334256283,3.3820267551,4.9939313655,3.9185148963,7.7545227545
Salt008,SanMateoPRStn,2011,WS,R2,Nueva Ecija,101.9240465573,13.4279112075,5.4209649653,2.9316875915,5.227744351,5.8786850923,7.4587634148
Salt009,SanMateoPRStn,2011,WS,R2,Nueva Ecija,100.8651958835,12.973384877,5.6260354976,5.7162753998,4.7061610175,6.3875819348,9.0194292488
Salt010,SanMateoPRStn,2011,WS,R2,Nueva Ecija,87.5643062441,14.2341143974,5.2269425425,4.2462383334,4.517567506,3.8633554583,8.453415021
Salt011,SanMateoPRStn,2011,WS,R2,Nueva Ecija,99.5439560896,12.1547503357,5.0118219879,5.2988617536,6.4815106028,4.4944679731,6.5898049632
Salt012,SanMateoPRStn,2011,WS,R2,Nueva Ecija,98.5845332429,11.8501254132,6.3751617559,7.2451737737,5.0130988699,4.3155662477,8.3538793428
Salt013,SanMateoPRStn,2011,WS,R2,Nueva Ecija,104.0528101387,11.0100602431,5.0271435739,4.2360170497,2.7075200368,4.1400077683,7.2517658734
Salt014,SanMateoPRStn,2011,WS,R2,Nueva Ecija,98.3765646277,11.7264194075,7.5394958863,6.0794438273,5.7499709265,4.4428839086,10.3115432971
Salt015,SanMateoPRStn,2011,WS,R2,Nueva Ecija,99.4270357687,13.4660098881,5.1331054254,4.7528463395,5.0709683737,4.570536974,9.1423106742
Salt016,SanMateoPRStn,2011,WS,R2,Nueva Ecija,114.8274810597,11.9304393419,6.8868720543,4.3796073438,5.103880908,5.7470290565,6.7576595672
Salt017,SanMateoPRStn,2011,WS,R2,Nueva Ecija,80.2240037127,12.8819222945,6.0003187461,4.0115542515,4.3610348245,5.4540069109,7.4203788635
Salt018,SanMateoPRStn,2011,WS,R2,Nueva Ecija,98.1043004557,13.1263858654,7.7051339147,4.0458867996,4.2703336839,4.7046977809,7.4771871546
Salt019,SanMateoPRStn,2011,WS,R2,Nueva Ecija,103.7526033311,13.2275072218,4.3200871307,2.4884293665,3.4824276539,5.5544150253,8.5658224206
Salt020,SanMateoPRStn,2011,WS,R2,Nueva Ecija,95.0428635445,12.8795578366,5.7503168632,4.2588518081,4.0180335676,4.4380943534,8.543336829
Salt021,SanMateoPRStn,2011,WS,R2,Nueva Ecija,109.7821634636,11.0113434279,5.5676191483,2.5811465379,3.7419146461,4.5319028977,7.7657506001
Salt022,SanMateoPRStn,2011,WS,R2,Nueva Ecija,82.7214669141,12.0756972675,5.3264906071,5.8388965782,5.1680338382,5.7759115289,8.7496962052
Salt023,SanMateoPRStn,2011,WS,R2,Nueva Ecija,102.3130929265,12.9608037946,5.2716157521,5.7030153168,4.9724335342,4.2206549537,6.5406345955
Salt024,SanMateoPRStn,2011,WS,R2,Nueva Ecija,105.9593634634,11.2708054559,4.8634571256,5.0309375417,3.8052007938,5.784225444,9.4147011936
Salt025,SanMateoPRStn,2011,WS,R2,Nueva Ecija,98.1710472922,10.611076378,4.6087564863,5.3507092077,4.9230910821,5.1629663047,7.7170009633
Salt026,SanMateoPRStn,2011,WS,R2,Nueva Ecija,98.5007037058,12.3575593324,6.7587311588,3.9336264851,4.7858642562,4.3885080901,6.1364848813
Salt027,SanMateoPRStn,2011,WS,R2,Nueva Ecija,104.8771813493,12.4088057133,4.9857827137,4.0568323146,4.3078429541,7.9509959392,6.7175439783
Salt028,SanMateoPRStn,2011,WS,R2,Nueva Ecija,97.4599063665,13.5521188308,6.1713970458,4.6871774175,4.3191157049,4.2435319497,8.4437040238
Salt029,SanMateoPRStn,2011,WS,R2,Nueva Ecija,104.8326556998,12.5637486079,4.7468987263,5.6085942609,2.3864242311,4.0704739451,6.9228007709
Salt030,SanMateoPRStn,2011,WS,R2,Nueva Ecija,99.6421031312,12.8615166504,5.2482895131,4.9350521036,5.1862260373,4.9244097358,8.1045855615
Salt031,SanMateoPRStn,2011,WS,R2,Nueva Ecija,97.12725642,12.5668714796,3.9881082635,7.7877246444,4.557860534,5.2024687537,7.1383939937
Salt032,SanMateoPRStn,2011,WS,R2,Nueva Ecija,92.2174658511,10.3504232847,4.0293495951,3.1064669064,5.0318895199,4.372497897,6.3503803549
Salt033,SanMateoPRStn,2011,WS,R2,Nueva Ecija,111.8635420529,10.7457978264,6.3137750944,4.7102087108,4.7898416326,6.1198216374,8.7155372366
Salt034,SanMateoPRStn,2011,WS,R2,Nueva Ecija,88.0865996317,11.5148526535,4.4962241788,3.9511750367,3.2802432374,4.527826975,8.449960564
Salt035,SanMateoPRStn,2011,WS,R2,Nueva Ecija,96.3788129415,11.6565057574,5.0465178622,5.5441604348,5.5534433091,6.2453988503,8.6610578604
Salt036,SanMateoPRStn,2011,WS,R2,Nueva Ecija,84.8845701361,11.9959128789,4.9797563118,5.8191889725,5.1069639902,3.9320288402,8.6567193117
Salt037,SanMateoPRStn,2011,WS,R2,Nueva Ecija,92.7946482882,12.1549763081,3.0602021708,5.4005320221,6.1702300956,4.8352249101,8.2558535046
Salt038,SanMateoPRStn,2011,WS,R2,Nueva Ecija,112.5370600655,9.3529795233,4.8797516053,4.0756179025,4.3429021748,5.2531036881,8.0426688819
Salt039,SanMateoPRStn,2011,WS,R2,Nueva Ecija,109.1128478744,12.393790008,4.3754238836,5.5899478387,4.5838817678,5.5777599021,7.8929915435
Salt040,SanMateoPRStn,2011,WS,R2,Nueva Ecija,73.1516612424,11.8943256012,7.586709187,4.4756171931,4.2610123439,4.9836276324,8.74573348
Salt041,SanMateoPRStn,2011,WS,R2,Nueva Ecija,90.8852488237,12.8297884231,6.1975809291,4.6970546325,5.2017459317,6.46263914,6.9039413446
Salt042,SanMateoPRStn,2011,WS,R2,Nueva Ecija,90.8308305151,11.7879476217,6.4927911676,6.2115257451,4.7961742582,4.7140631788,6.3141750237
Salt043,SanMateoPRStn,2011,WS,R2,Nueva Ecija,89.0842464596,13.3101576447,4.6370121165,5.1636526791,2.7478919852,4.1207250811,8.0136709058
Salt044,SanMateoPRStn,2011,WS,R2,Nueva Ecija,117.1202337684,12.442821915,7.6834077817,4.1030093609,3.6668927932,5.6856522544,8.2896775881
Salt045,SanMateoPRStn,2011,WS,R2,Nueva Ecija,104.1761659045,10.2768479852,4.842572847,5.0120481064,3.6419574184,3.8372932832,7.7405876306
Salt046,SanMateoPRStn,2011,WS,R2,Nueva Ecija,102.284744218,13.2718511349,2.874925118,3.3333802129,4.8965773922,5.1743376348,8.4791674614
Salt047,SanMateoPRStn,2011,WS,R2,Nueva Ecija,104.0343763296,12.0124751327,5.4692576688,6.0024460002,5.400475923,4.9356204716,7.8129066935
Salt048,SanMateoPRStn,2011,WS,R2,Nueva Ecija,101.0570113901,12.2251977076,6.5350599856,6.1701284068,5.6317239801,5.4463376703,6.61597182
Salt049,SanMateoPRStn,2011,WS,R2,Nueva Ecija,110.8477182536,13.1010532471,4.6934099371,4.4669652994,4.6578269777,4.5213944056,5.9294026233
Salt050,SanMateoPRStn,2011,WS,R2,Nueva Ecija,82.9083302964,12.602035607,5.9470955919,4.2768713252,4.9972893286,2.9540745224,8.2844935639
Salt051,SanMateoPRStn,2011,WS,R2,Nueva Ecija,109.3341137235,11.7869062194,3.3772614123,4.9734310186,3.8923540635,4.6041594369,9.0822844221
Salt052,SanMateoPRStn,2011,WS,R2,Nueva Ecija,103.8971325998,11.2525795513,5.7014086531,4.3181319999,4.5285725806,4.4859071423,7.9378588744
Salt053,SanMateoPRStn,2011,WS,R2,Nueva Ecija,90.8238966782,13.493896728,5.2821619919,4.3155011337,5.1601954892,6.1677149485,7.0233190811
Salt054,SanMateoPRStn,2011,WS,R2,Nueva Ecija,107.2485749522,12.106361205,3.0065368594,4.9379639656,6.0555185019,5.7779935007,8.2585608774
Salt055,SanMateoPRStn,2011,WS,R2,Nueva Ecija,101.8172886263,11.757362749,3.7125750881,4.8453174237,5.4094806805,5.1975377891,7.6606146719
Salt056,SanMateoPRStn,2011,WS,R2,Nueva Ecija,105.4661238878,9.8634484662,6.6332766775,2.9968093157,4.2881168532,5.2332277935,6.9493986465
Salt057,SanMateoPRStn,2011,WS,R2,Nueva Ecija,90.3776347412,11.3889608542,6.062887338,4.0930728778,4.616951954,4.9943835323,7.9400406403
Salt058,SanMateoPRStn,2011,WS,R2,Nueva Ecija,108.1621454689,13.9462461668,6.2547105498,5.6587035568,5.1417461495,7.0149270239,8.0169603957
Salt059,SanMateoPRStn,2011,WS,R2,Nueva Ecija,109.8323517474,13.0048416346,4.6979504335,5.3052332631,4.4019241025,5.8105394246,8.5988310765
Salt060,SanMateoPRStn,2011,WS,R2,Nueva Ecija,101.0692731744,10.2905621993,5.892799088,5.5395699773,4.1493736072,6.3807848625,9.0176059921
Salt061,SanMateoPRStn,2011,WS,R2,Nueva Ecija,107.4567919506,12.0757796721,3.6182514427,5.7701437364,5.3220410125,4.7789202682,8.9274941363
Salt062,SanMateoPRStn,2011,WS,R2,Nueva Ecija,82.5857603496,11.5894585345,5.6364958268,5.2345472244,6.917263106,4.1178282606,8.4043903119
Salt063,SanMateoPRStn,2011,WS,R2,Nueva Ecija,95.1416585183,10.2405460174,5.4849506413,7.6344073179,4.5860615054,4.9417572008,7.7804423354
Salt064,SanMateoPRStn,2011,WS,R2,Nueva Ecija,117.1997026801,13.6443755174,4.7872169181,5.1888942631,3.2393437907,3.5915478978,8.918284573
Salt065,SanMateoPRStn,2011,WS,R2,Nueva Ecija,93.0077056924,11.9209205199,4.4413309803,3.5680905874,3.6939116798,6.2909250241,6.9105324167
Salt066,SanMateoPRStn,2011,WS,R2,Nueva Ecija,100.5650178016,12.6701680726,3.3658425602,4.4937431804,5.6590777568,3.0672625152,7.8987908905
Salt067,SanMateoPRStn,2011,WS,R2,Nueva Ecija,107.8433424632,13.0676037688,5.223324058,4.6235486315,4.7337034873,6.4340997615,8.327918852
Salt068,SanMateoPRStn,2011,WS,R2,Nueva Ecija,99.6486599328,12.3549572213,4.0292792074,5.4317401933,2.6651653919,5.8112704463,7.4728649329
Salt069,SanMateoPRStn,2011,WS,R2,Nueva Ecija,88.2259741923,12.4459904307,3.3868667962,4.1856341801,4.1958964509,4.3715928009,8.2508108317
Salt070,SanMateoPRStn,2011,WS,R2,Nueva Ecija,106.5665405648,11.2860950769,3.8803459444,5.8974783093,5.5707487736,4.6298650414,7.9193314879
Salt071,SanMateoPRStn,2011,WS,R2,Nueva Ecija,111.2481468626,13.8357110378,3.5983782307,6.0813662137,5.4162361396,7.7102268057,8.1100767948
Salt072,SanMateoPRStn,2011,WS,R2,Nueva Ecija,106.0167106786,12.008865753,5.768595289,4.9271078903,3.9040248099,4.9495877422,8.8720945685
Salt073,SanMateoPRStn,2011,WS,R2,Nueva Ecija,122.002113114,10.7764139043,6.2195868515,4.3930161008,4.7695813701,3.7232572639,8.1507223578
